0	A mathematical object that measures every subset of every null set is what?
1	What is a complete measure?
2	What do we mean by "complete measure"?
3	What does a complete measure have?
4	What is a complete measure space?
5	In a complete measure space, each set is represented by what?
6	What is a measure space?
7	Complete measure is a measure space in which every subset of what is not measurable?
8	What is a complete measure space?
9	What is the concept of a complete measure in math?
10	What county is Phenix City in?
11	Which county does Phenix City occupy?
12	What is the population of Phenix City, Alabama?
13	What is the name of the county where Phenix City is located?
14	What was the population of Phenix City in 2010?
15	What county is Russell County, Alabama part of?
16	How many people call Phenix City home?
17	What county is Phenix City in?
18	What is Phenix City's population?
19	What is the population of Phenix City?
20	What does the Pincherle derivative of a linear operator "T":K["x"]  K["x"] mean?
21	What is the function of the Pincherle derivative?
22	What is the derivative of a linear operator in the algebra of endomorphisms End(K["x"])?
23	what is the Pincherle derivative?
24	What is the Pincherle derivative?
25	What is the Pincherle derivative?
26	What is the derivative of a linear operator "T"?
27	When does the Pincherle derivative occur?
28	What is the algebra of endomorphisms?
29	What is the commutator of t?
30	What is Sawbridgeworth?
31	Sawbridgeworth is in which place?
32	What is Sawbridgeworth?
33	What is the approximate size of Sawbridgeworth?
34	Is Sawbridgeworth in England?
35	What is Sawbridgeworth's location?
36	What country is Sawbridgeworth a part of?
37	What is the main function of Sawbridgeworth?
38	What is the population of Sawbridgeworth?
39	Sawbridgeworth is a town and civil parish in which country?
40	What is the president of the Académie des Beaux-Arts?
41	Who is the current President of the academy?
42	What is the academy of fine arts?
43	Who is the president of the Academy of Fine Arts?
44	What is the president's name?
45	What type of academy is the Académie des Beaux-Arts?
46	What is the full name of the Académie des Beaux-Arts?
47	What is the name of the Academy of Fine Arts?
48	What is the current President of the Academy of Fine Arts?
49	What is the name of the French learned society?
50	What type of car did John Surtees drive to victory?
51	What race was held at the Autodromo Nazionale Monza on 10 September 1967?
52	What race was held at Autodromo Nazionale Monza on 10 September 1967?
53	What race was won by British driver John Surtees?
54	Which car did John Surtees drive to win the 1967 Italian Grand Prix?
55	When was the 1967 Italian Grand Prix held?
56	Which car did John Surtees drive?
57	What was the name of the Italian Grand Prix?
58	What year did the Italian Grand Prix happen?
59	When did the 1967 Italian Grand Prix happen?
60	What happened in 1976 that would be considered poignant for Penske Racing?
61	When did Penske Racing win the 1976 Austrian Grand Prix?
62	What happened the year before the 1976 Austrian Grand Prix?
63	What was the last major victory for Penske Racing?
64	Which car manufacturer won the Austrian Grand Prix 1976?
65	Where was the 1976 Austrian Grand Prix held?
66	What did Roger Penske do to focus on Champ Car racing?
67	Which motorsport event was the Austrian Grand Prix?
68	What was the date of the 1976 Austrian Grand Prix?
69	When was the 1976 Austrian Grand Prix held?
70	Who was the diocese dedicated to?
71	Where is Chester Cathedral?
72	What was the origin of the cathedral?
73	What is the name of the diocese where Chester Cathedral is located?
74	What is the diocese in which Chester Cathedral is a cathedral?
75	What is Chester Cathedral a part of?
76	What is the cathedral of?
77	Who is the church dedicated to in Chester Cathedral?
78	Where is Chester Cathedral located?
79	What is the name of the person that the mother church of the Diocese of Chester is dedicated to?
80	How is Frahang- Pahlavg arranged?
81	What are the first two words in the first entry/lemma of Frahang- Pahlavg?
82	What is a dictionary of (mostly) Aramaic ideograms?
83	What kind of script does Frahang- Pahlavg use?
84	What are the two languages that Frahang- Pahlavg is a dictionary of?
85	What script did Frahang- Pahlavg use?
86	What language are the Persian translations of Frahang- Pahlavg written in?
87	Frahang- Pahlavg is a dictionary of (mostly) Aramaic ideograms with Middle Persian translations (in Pahlavi script) and transliterations (in what?
88	What language is Frahang- Pahlavg a dictionary of (mostly) Aramaic ideograms with Middle Persian translations (in Pahlavi script) and transliterations (in Pazend script)?
89	Frahang- Pahlavg is a dictionary of (mostly) Aramaic ideograms with Middle Persian translations (in Pahlavi script) and transliterations (in Pazend script)?
90	What channel did Big Brother 2004 play on?
91	What was the rerun about?
92	What was the title of Big Brother 2004?
93	Big Brother 2004 is the fifth series of what TV show?
94	When was Big Brother 2004 released?
95	How many seasons was Big Brother 2004?
96	How long did the live finale of Big Brother 2004 last?
97	Who was in Big Brother 2004?
98	What channel aired Big Brother 2004?
99	What year did Big Brother 2004 debut on Channel 4?
100	What are some symptoms of Bovine Traumatic Reticuloperitonitis?
101	What disease is Hardware disease caused by?
102	What are some symptom of hardware disease?
103	What is Hardware disease caused by?
104	What can be the cause of hardware disease?
105	What is the condition that causes Hardware Disease?
106	What is hardware disease?
107	Where does hardware disease start?
108	What does Hardware Disease most commonly affect?
109	What does hardware disease consist of?
110	What is Virugambakkam known for?
111	What city is Virugambakkam in?
112	How are the films made in Virugambakkam?
113	What are some of Virugambakkam's major accomodations?
114	Virugambakkam is located in what city?
115	What is Virugambakkam?
116	What is the name of the place that Virugambakkam is located in?
117	What other type of area does Virugambakkam have besides film studios?
118	Where are the oldest film studios in Chennai?
119	Virugambakkam is located where?
120	What language is spoken in Orvin?
121	What country is Orvin located in?
122	What is the municipality's governing body?
123	Where is Orvin located?
124	What language is spoken in Orvin?
125	Where is Orvin in relation to Bern?
126	Where is Orvin located?
127	What country is Orvin located in?
128	Where is Orvin located?
129	What type of terrain is Orvin?
130	What year did Straub earn a bachelor's degree?
131	What year did Michael Straub die?
132	Where did Michael John Straub go to school?
133	Where did Straub study?
134	When was Michael John Straub born?
135	What did Michael John Straub die of?
136	When did Michael John Straub die?
137	What was Straub's birth name?
138	Which college did Straub attend?
139	Where did Michael Straub study?
140	What is Piotr Wadecki's birth date?
141	What was Piotr's birth date?
142	When was Piotr Wadecki born?
143	What is the full name of the person who was born on February 11th?
144	What gender is Piotr Wadecki?
145	What year did Piotr Wadecki start to race as a professional?
146	What year was Piotr Wadecki born?
147	What year did Piotr Wadecki first appear in a professional race?
148	What is Piotr Wadecki's birth name?
149	When did Piotr Wadecki start his professional career?
150	What is Enamul Haque's full name?
151	Where was Haq Moni born?
152	How did Enamul Haque Moni get his name?
153	What is Enamul Haque's full name?
154	When was Enamul Haque Moni born?
155	What is Enamul Haque Moni's career spanning?
156	Enamul Haque Moni was born in which country?
157	Where was Enamul Moni born?
158	Enamul Haque Moni has how many Tests?
159	What is Enamul Haque Moni's full name?
160	What is the current name of Blacklion?
161	Where is the village Blacklion located?
162	What is another name for Blacklion?
163	What is another name for Blacklion?
164	How many kilometres is Belcoo from Blacklion?
165	What is another name for the area in which Blacklion is located?
166	Where is Blacklion?
167	What is the current name of the border village in County Cavan?
168	What is the Irish name for Blacklion?
169	Which county is Blacklion in?
170	HiTech Creations Inc is an independent computer game company that makes the massively multiplayer online game, Aces High for the PC. What year was that game released?
171	What was HiTech Creations' purpose?
172	What state was HiTech Creations, Inc. started in?
173	Who succeeded Nathan Mathieu?
174	What did HiTech Creations do before Aces High?
175	Who was brought on board in lieu of JoAnn Colcleasure's departure?
176	HiTech Creations is an independent computer game company that makes the massively multiplayer online game Aces High for what platform?
177	What year was HiTech Creations started?
178	Who were the founders of HiTech Creations?
179	What years did HiTech Creations have a lot of turnover?
180	When did Jubilee! end its run?
181	What type of dancers can perform on the stage?
182	How many dancers were there in the final cast?
183	The bull is 27 feet tall and collapses down to 13 feet after what?
184	Where did Jubilee! close?
185	What did Donn Arden set the standard for?
186	How tall is a female dancer who is tall?
187	Jubilee! used costumes designed by Bob Mackie and Pete Menefee. What was Bob Mackie's occupation?
188	Where did Jubilee! open?
189	The show was produced by who?
190	Who is the main character in "Infanta Marina"?
191	What is the poem called about?
192	What is the title of the poem?
193	What is the first book of Infanta Marina?
194	What is the subject of "Infanta Marina"?
195	Who is the "double scherzo" on?
196	What poem in Wallace Stevens' "Harmonium" is about a seaside princess?
197	In what book does Helen Vendler present the poem as a "double scherzo"?
198	What are the subjects of Wallace Stevens' poem "Infanta Marina"?
199	In what is a seaside princess portrayed in Infanta Marina?
200	In which countries did Hungary compete?
201	What sports did Hungary compete in?
202	What nation competed in the 1924 Olympics?
203	Who was not invited to the 1920 Games because of the nation's role in World War I?
204	What is the total number of sports in which Hungary competed in the 1924 Olympics?
205	When did Hungary compete at the 1924 Summer Olympics?
206	What was the largest amount of participants that Hungary had at the 1924 Summer Olympics?
207	Where were Hungary's olympic games?
208	How many female athletes competed?
209	What war did Hungary play a part in?
210	How big is the campus of the Jersey City Medical Center?
211	What is the name of the hospital on the 15 acre campus?
212	What two landmarks are near the campus of Jersey City Medical Center?
213	Where is Jersey City Medical Center?
214	What is the name of the main campus?
215	What is the size of the campus?
216	The Jersey City Medical Center has what type of facilities?
217	Where is the Jersey City Medical Center?
218	What is the current name of the hospital?
219	What city is the hospital in?
220	Who served as the ambassador of the United Kingdom to Turkey?
221	What is the order of ambassadors to Turkey?
222	What is the date of death for Sir William James, 1st Baron James, 1st Baron James of Osmond?
223	Who was the last Ambassador of the United Kingdom to Turkey?
224	Who was the UK ambassador to Turkey in 1774?
225	Who were the ambassadors of the United Kingdom to Turkey?
226	Who was the first UK ambassador to Turkey?
227	Who is the current ambassador of the United Kingdom to Turkey?
228	Who was the ambassador from the UK to Turkey?
229	Who was the first ambassador?
230	What year was Leo Apotheker born?
231	When was Leo Apotheker born?
232	When did he first serve as CEO?
233	Who did Léo Apotheker serve as CEO of Hewlett-Packard for a brief time?
234	When did he become a business executive?
235	How long was Léo Apotheker CEO of Hewlett-Packard?
236	What birth year was he born?
237	Who is Léo Apotheker?
238	What year was Léo Apotheker born?
239	When was he born?
240	What is the original production date for Just So?
241	The musical Just So is based on the work of who?
242	When was "Just So" created?
243	Who wrote the musical Just So?
244	Who wrote Just So?
245	In what year did Just So come into being?
246	What play is based on the Just So Stories?
247	What is the title of Just So?
248	What year was Just So based on the Just So Stories?
249	What theaters produced "Just So"?
250	When did Fung Hong retire?
251	In what year was Fung Hong first appointed as a Cluster Chief Executive?
252	In what year did Fung Hong retire?
253	Who was the Cluster Chief Executive of the New Territories East Cluster of the Hospital Authority?
254	What is Dr. Fung Hong's occupation?
255	Dr. Fung Hong was Cluster Chief Executive of the New Territories East Cluster of the Hospital Authority from what?
256	When did Dr. Fung Hong retire?
257	What year did Fung Hong retire?
258	What year did Dr Fung Hong retire?
259	What is Dr. Fung Hong's place of employment?
260	Which mountain was Brocken named after?
261	What is the name of the mountain that is named after the Brocken?
262	What is the location of Brocken?
263	What is the highest mountain in central Germany?
264	What is Brocken?
265	What mountain was Brocken named after?
266	What was Brocken named after?
267	What country is Brocken located in?
268	Who named Brocken?
269	Which country was Brocken named for?
270	What position was Damir akar known for playing?
271	What is the full name of the player known for his powerful shoot from long range and set pieces?
272	What was the name of the team Damir akar played for?
273	What position was he well known for?
274	How many goals has Damir akar scored?
275	How long did Damir Sakar play?
276	What position does Damir akar play?
277	What position was Damir akar in?
278	What position did Damir play football in?
279	In which years did Damir akar play football?
280	The babbling starling's name is what?
281	What is the full name of the Babbling Starling?
282	What is the scientific name of the Babbling Starling?
283	Where is the babbling starling located?
284	What is the scientific name for the babbling starling?
285	What is the scientific name of the babbling starling?
286	Where is the babbling starling found?
287	What genus is the babbling starling in?
288	What is the babbling starling called in Latin?
289	The babbling starling is from what family?
290	Where is Lugy?
291	What is the name of the region that Lugy is part of?
292	What is Lugy in?
293	Which place is Lugy in?
294	What is the region and/or city located in Lugy?
295	What region is Lugy part of?
296	What region is Lugy located in?
297	What is Lugy in?
298	What city is Lugy in?
299	What city is in the Pas-de-Calais department?
300	What year did Variola Vera come out?
301	When was Variola Vera released?
302	How many directors are involved in Variola Vera?
303	What type of movie is Variola Vera?
304	What genre of film is Variola Vera?
305	Which film is about a real event?
306	Where is the film Variola Vera directed?
307	What year did Variola Vera come out?
308	What year was Variola Vera produced?
309	What did Goran Markovi make?
310	What event was part of the 2009 FIBT World Championships?
311	How many years were the championships held in Lake Placid?
312	How many times had the FIBT World Championships 2009 been held?
313	When was the event held?
314	When were the Bobsleigh and Skeleton Championships held?
315	What is the name of the city where the FIBT World Championships 2009 was held?
316	What date did The FIBT World Championships 2009 take place?
317	What is the name of the world championships that FIBT sponsors for people to enter their countries?
318	Where was the FIBT 2009 championships?
319	Who won the FIBT World Championships 2009?
320	Who won Toulon tournament in 2007?
321	What is the name of the squad that competed in the 2007 Toulon Tournament?
322	What tournament were the squads that competed in 2007 Toulon Tournament?
323	Who competed in the 2007 Toulon Tournament?
324	what is the full name of the tournament?
325	Which squad competed in the 2007 Toulon Tournament?
326	What tournament took place in 2007?
327	What teams played in the 2007 Toulon tournament?
328	What team won the 2007 Toulon Tournament?
329	Where was the tournament held in 2007?
330	Who wrote A Practical Guide to Racism?
331	Who wrote A Practical Guide to Racism?
332	Who wrote A Practical Guide to Racism?
333	What pseudonym does C.H. Dalton use in the book?
334	Which is the pseudonym of the author of A Practical Guide to Racism?
