0	Transforming Characters Into Pixels: Deep Synthesis of Images from Text
1	Generating Images from Natural Language Descriptions
2	Image Synthesis from Text: Deep Recurrent Networks
3	Image Synthesis via Deep Convolutional Generative Adversarial Networks
4	Image Synthesis From Text
5	Image Synthesis from Text Descriptions
6	Automatic Synthesis of Images from Text
7	Generating Images from Text Descriptions Using Deep Convolutional Adversarial Networks
8	Generating Images from Words with Deep Recurrent Neural Networks
9	Translating Text to Image with Deep Learning
10	International trade in differentiated products: A network/search perspective.
11	The international trade of differentiated goods: a network approach.
12	Networks and Search in International Trade: Does Proximity Matter?
13	International Trade and the Organization of World Trade Organization Organizations
14	A search theory of international trade
15	The international trade of differentiated products
16	How International Trade Happens
17	The Search for a Theory of International Trade: Network and Language Factors in Differentiated Product Trade
18	The international trade of differentiated products: an experimental test of the network/search model.
19	Is international trade in differentiated products more networked?
20	A Mobile Vision System for Vehicle Tracking, Alert Signal Recognition and Car Counting
21	Detection, Tracking, and Alert Signal Recognition for Mobile Vision Systems
22	Vision system for real-time tracking of vehicle taillights and alert signals
23	Low-power real-time vision system for taillight tracking and alert detection
24	A Vehicle-Mounted Vision System for taillight detection and alert signal recognition
25	Vehicle Taillight Tracking and Alert Signal Detection: A Low-Power Algorithm for Embedded Smart Cameras
26	Taillight Detection and Alert Signal Recognition using an Embedded Smart Camera
27	Detection of Alert Signals and Taillight Tracking using an Embedded Vision System
28	A Real-Time Vision System to Detect and Track Vehicle Taillights
29	Mobile Vision System for Taillight Tracking and Alert Signal Detection
30	IT Security Investment from a Resource-Based View and Organizational Learning Theory Perspective
31	A new theoretical model on IT Security Investments
32	A theoretic model of IT security investments: learning effects in information technology security
33	Theoretical Perspective on IT Security Investments: A Learning Effect
34	Information Security Investment: A Resource-Based View/Organizational Learning Perspective
35	Towards a theoretical model of IT security investments
36	Organizational learning effects on the development of IT security investments
37	IT Security: Investing in Knowledge? A Combined Application of the Resource-Based View and Organizational Learning Theory
38	Organizational Learning in IT Security Investments
39	Protecting Organizational Resources Through IT Security Investments: a Joint Application of the Resource-Based View and Organizational Learning Theory
40	A Theory of Formal Inductive Synthesis
41	A Theoretical Characterization of Counterexample-Guided Inductive Synthesis
42	Formal Inductive Synthesis: A Theory of Oracle-Guided Synthesis
43	A Theoretical Foundation for Formal Inductive Synthesis
44	Theoretical Foundation for Formal Inductive Synthesis
45	Formal Inductive Synthesis
46	Formal Inductive Synthesis
47	A Theoretical Foundation for Formal Inductive Synthesis
48	Formal Inductive Synthesis: Towards a Theory
49	Formal Inductive Synthesis: A Theoretical Framework and Analysis
50	The Global Positioning System: An Inquiry into the Challenges and Opportunities
51	The GPS: A Survey of the NAVSTAR Program
52	NAVSTAR Global Positioning System
53	NAVSTAR, the first-generation Global Positioning System.
54	The NAVSTAR Global Positioning System.
55	NAVSTAR Global Positioning System: Past, Present and Future
56	The NAVSTAR Global Positioning System Concept of Operations
57	Tenth Anniversary of the Department of Defense Global Positioning System.
58	The NAVSTAR Global Positioning System: A History and Concept of Operation
59	The NAVSTAR Global Positioning System
60	Use of public data in a commercial classifier implementation
61	Customer classification using transactional and demographic data
62	Online Customer Classification: A Review of Existing Algorithms
63	Predicting UK Retail Customers Using Transactional Data and Postcode Demographics
64	A comparative study of customer classification using online transaction data.
65	Identifying Customers Based on Online Purchases and Demographics: the Case of Online Retailing
66	Predicting customer behaviour and demographics using machine learning
67	How well do classification algorithms identify customers?
68	Online retail customer classification
69	The Use of a Range of Algorithms in Online Retail Customer Classification
70	Deep Learning on Chest X-Rays
71	A Deep Learning Model of Chest X-Ray Findings
72	Predicting findings on chest X-rays
73	Deep Learning of Chest X-ray Findings
74	RADIOLOGICAL EXAMINATION OF A DEEPER RELIEF: A NEURAL LEARNING MODEL OF THE IMPORTANCE OF A PERFORMING CENTER INTERPRETER AND RADIOLOGISTS
